datetime,kwh
2022-06-15 15:00:00,1.2792660920702863
2022-06-15 16:00:00,11.838765646624333
2022-06-15 17:00:00,2.552088094838513
2022-06-15 18:00:00,2.038445133691444
2022-06-15 19:00:00,1.7596390168078568
2022-06-15 20:00:00,1.2438766
2022-06-15 21:00:00,1.0526012
2022-06-15 22:00:00,0.4248691
2022-06-15 23:00:00,0.0
2022-06-16 00:00:00,1.0554062
2022-06-16 01:00:00,1.0399612
2022-06-16 02:00:00,1.1947565
2022-06-16 03:00:00,1.1944415
2022-06-16 04:00:00,1.1034163000000001
2022-06-16 05:00:00,1.0448112
2022-06-16 06:00:00,1.1992265
2022-06-16 07:00:00,1.1872265
2022-06-16 08:00:00,1.0979663
2022-06-16 09:00:00,4.413372602224872
2022-06-16 10:00:00,27.188671579491487
2022-06-16 11:00:00,38.174452840663555
2022-06-16 12:00:00,1.2331952048442159
2022-06-16 13:00:00,37.34187431363979
2022-06-16 14:00:00,15.838363043325415
2022-06-16 15:00:00,1.1384264499999999
2022-06-16 16:00:00,7.503826017721975
2022-06-16 17:00:00,23.053557402180914
2022-06-16 18:00:00,104.9233648937268
2022-06-16 19:00:00,85.82403185953251
2022-06-16 20:00:00,4.070136118586081
2022-06-16 21:00:00,4.5432030812386754
2022-06-16 22:00:00,2.8597289378182413
2022-06-16 23:00:00,0.0
2022-06-17 00:00:00,1.0554062
2022-06-17 01:00:00,1.0399612
2022-06-17 02:00:00,1.1947565
2022-06-17 03:00:00,1.1944415
2022-06-17 04:00:00,1.1034163000000001
2022-06-17 05:00:00,1.0448112
2022-06-17 06:00:00,1.1992265
2022-06-17 07:00:00,1.1872265
2022-06-17 08:00:00,1.0979663
2022-06-17 09:00:00,1.0073561
2022-06-17 10:00:00,1.1345064
2022-06-17 11:00:00,1.1910515
2022-06-17 12:00:00,1.1478965
2022-06-17 13:00:00,5.6485420980994725
2022-06-17 14:00:00,39.71017531637781
2022-06-17 15:00:00,71.70693477970957
2022-06-17 16:00:00,11.829401890242417
2022-06-17 17:00:00,13.453589915447155
2022-06-17 18:00:00,74.31349307515353
2022-06-17 19:00:00,75.46327143905775
2022-06-17 20:00:00,41.819158066800306
2022-06-17 21:00:00,1.5738379852746973
2022-06-17 22:00:00,0.4248691
2022-06-17 23:00:00,0.0
2022-06-18 00:00:00,1.0554062
2022-06-18 01:00:00,1.0399612
2022-06-18 02:00:00,1.1947565
2022-06-18 03:00:00,1.1944415
2022-06-18 04:00:00,1.1034163000000001
2022-06-18 05:00:00,1.0448112
2022-06-18 06:00:00,1.1992265
2022-06-18 07:00:00,1.1872265
2022-06-18 08:00:00,1.0979663
2022-06-18 09:00:00,1.0073561
2022-06-18 10:00:00,1.1345064
2022-06-18 11:00:00,1.1910515
2022-06-18 12:00:00,1.1478965
2022-06-18 13:00:00,1.2201388753163864
2022-06-18 14:00:00,4.69547100435757
2022-06-18 15:00:00,67.59877861105362
2022-06-18 16:00:00,102.93958735843093
2022-06-18 17:00:00,24.856283693723597
2022-06-18 18:00:00,65.23506318648447
2022-06-18 19:00:00,69.68953694178852
2022-06-18 20:00:00,1.888663025
2022-06-18 21:00:00,1.2663676000000001
2022-06-18 22:00:00,0.4248691
2022-06-18 23:00:00,0.0
2022-06-19 00:00:00,1.0554062
2022-06-19 01:00:00,1.0399612
2022-06-19 02:00:00,1.1947565
2022-06-19 03:00:00,1.1944415
2022-06-19 04:00:00,1.1034163000000001
2022-06-19 05:00:00,1.0448112
2022-06-19 06:00:00,1.1992265
2022-06-19 07:00:00,1.1872265
2022-06-19 08:00:00,12.405454230714286
2022-06-19 09:00:00,1.0073561
2022-06-19 10:00:00,1.1345064
2022-06-19 11:00:00,1.5789026735097544
2022-06-19 12:00:00,1.2708260257636368
2022-06-19 13:00:00,1.0447383333333335
2022-06-19 14:00:00,6.1733097947992395
2022-06-19 15:00:00,124.90180141900126
2022-06-19 16:00:00,35.0565106073491
2022-06-19 17:00:00,4.257411342959168
2022-06-19 18:00:00,1.0259812
2022-06-19 19:00:00,1.1870064999999999
2022-06-19 20:00:00,1.2438766
2022-06-19 21:00:00,1.0526012
2022-06-19 22:00:00,0.4248691
2022-06-19 23:00:00,0.0
2022-06-20 00:00:00,1.0554062
2022-06-20 01:00:00,1.0399612
2022-06-20 02:00:00,1.1947565
2022-06-20 03:00:00,1.1944415
2022-06-20 04:00:00,1.1034163000000001
2022-06-20 05:00:00,1.0448112
2022-06-20 06:00:00,1.1992265
2022-06-20 07:00:00,1.1872265
2022-06-20 08:00:00,10.773853442857144
2022-06-20 09:00:00,1.0073561
2022-06-20 10:00:00,1.1345064
2022-06-20 11:00:00,1.469371621442665
2022-06-20 12:00:00,6.7233762919231825
2022-06-20 13:00:00,1.8430990571459345
2022-06-20 14:00:00,1.6249854027027026
2022-06-20 15:00:00,1.4663980945945945
2022-06-20 16:00:00,2.4569291200972923
2022-06-20 17:00:00,1.0599112
2022-06-20 18:00:00,1.3266892373316932
2022-06-20 19:00:00,2.394961843304468
2022-06-20 20:00:00,2.101332722527887
2022-06-20 21:00:00,1.0526012
2022-06-20 22:00:00,0.959831905330208
2022-06-20 23:00:00,35.182630526421825
2022-06-21 00:00:00,1.0554062
2022-06-21 01:00:00,1.0399612
2022-06-21 02:00:00,1.1947565
2022-06-21 03:00:00,1.1944415
2022-06-21 04:00:00,1.1034163000000001
2022-06-21 05:00:00,1.0448112
2022-06-21 06:00:00,1.1992265
2022-06-21 07:00:00,1.1872265
2022-06-21 08:00:00,1.0979663
2022-06-21 09:00:00,1.048207258639911
2022-06-21 10:00:00,12.670082771262795
2022-06-21 11:00:00,24.82554869358307
2022-06-21 12:00:00,9.501314971626995
2022-06-21 13:00:00,1.13174718884462
2022-06-21 14:00:00,1.1222813
2022-06-21 15:00:00,86.04385026984478
2022-06-21 16:00:00,21.695029028672664
2022-06-21 17:00:00,2.2336555651652463
2022-06-21 18:00:00,26.524491300217797
2022-06-21 19:00:00,106.44054455489719
2022-06-21 20:00:00,32.95849637496637
2022-06-21 21:00:00,1.0526012
2022-06-21 22:00:00,0.4248691
2022-06-21 23:00:00,0.0
2022-06-22 00:00:00,1.0554062
2022-06-22 01:00:00,1.0399612
2022-06-22 02:00:00,1.1947565
2022-06-22 03:00:00,1.1944415
2022-06-22 04:00:00,1.1034163000000001
2022-06-22 05:00:00,1.0448112
2022-06-22 06:00:00,1.1992265
2022-06-22 07:00:00,1.1872265
2022-06-22 08:00:00,1.0979663
2022-06-22 09:00:00,1.0073561
2022-06-22 10:00:00,1.1345064
2022-06-22 11:00:00,9.326502501671966
2022-06-22 12:00:00,27.619721997914777
2022-06-22 13:00:00,35.11190283099374
2022-06-22 14:00:00,73.28241278935761
2022-06-22 15:00:00,40.78129622155442
2022-06-22 16:00:00,1.4114782753119852
2022-06-22 17:00:00,6.095837959418326
2022-06-22 18:00:00,1.5944074495676475
2022-06-22 19:00:00,1.4786323928571428
2022-06-22 20:00:00,1.4804951472129237
2022-06-22 21:00:00,2.065103488054271
2022-06-22 22:00:00,0.834381299128253
2022-06-22 23:00:00,0.0
2022-06-23 00:00:00,1.0554062
2022-06-23 01:00:00,1.0399612
2022-06-23 02:00:00,1.1947565
2022-06-23 03:00:00,1.1944415
2022-06-23 04:00:00,1.1034163000000001
2022-06-23 05:00:00,1.0448112
2022-06-23 06:00:00,1.1992265
2022-06-23 07:00:00,14.014317907937581
2022-06-23 08:00:00,1.0979663
2022-06-23 09:00:00,1.0073561
2022-06-23 10:00:00,1.1345064
2022-06-23 11:00:00,1.3247267212838356
2022-06-23 12:00:00,6.936772933356657
2022-06-23 13:00:00,25.35012103578119
2022-06-23 14:00:00,17.58202881551008
2022-06-23 15:00:00,65.09021610329441
2022-06-23 16:00:00,1.2397416
2022-06-23 17:00:00,3.7988404944444447
2022-06-23 18:00:00,80.80905915693742
2022-06-23 19:00:00,136.73232569900009
2022-06-23 20:00:00,159.9498016472951
2022-06-23 21:00:00,1.0526012
2022-06-23 22:00:00,0.4248691
2022-06-23 23:00:00,0.0
2022-06-24 00:00:00,1.0554062
2022-06-24 01:00:00,1.0399612
2022-06-24 02:00:00,1.1947565
2022-06-24 03:00:00,1.1944415
2022-06-24 04:00:00,1.1034163000000001
2022-06-24 05:00:00,1.0448112
2022-06-24 06:00:00,1.1992265
2022-06-24 07:00:00,1.1872265
2022-06-24 08:00:00,1.0979663
2022-06-24 09:00:00,1.0073561
2022-06-24 10:00:00,1.1345064
2022-06-24 11:00:00,1.1910515
2022-06-24 12:00:00,5.748741787234043
2022-06-24 13:00:00,2.1573456
2022-06-24 14:00:00,1.0914812999999999
2022-06-24 15:00:00,11.35824631799533
2022-06-24 16:00:00,1.2397416
2022-06-24 17:00:00,3.758637936851541
2022-06-24 18:00:00,8.06060303693974
2022-06-24 19:00:00,44.90758077709005
2022-06-24 20:00:00,1.2765016
2022-06-24 21:00:00,1.0526012
2022-06-24 22:00:00,0.4248691
2022-06-24 23:00:00,0.0
2022-06-25 00:00:00,1.0554062
2022-06-25 01:00:00,1.0399612
2022-06-25 02:00:00,1.1947565
2022-06-25 03:00:00,1.1944415
2022-06-25 04:00:00,1.1034163000000001
2022-06-25 05:00:00,1.0448112
2022-06-25 06:00:00,1.1992265
2022-06-25 07:00:00,9.414197958758407
2022-06-25 08:00:00,1.0979663
2022-06-25 09:00:00,1.0073561
2022-06-25 10:00:00,1.1345064
2022-06-25 11:00:00,1.1910515
2022-06-25 12:00:00,1.1478965
2022-06-25 13:00:00,1.0379934857142856
2022-06-25 14:00:00,1.8562438553571428
2022-06-25 15:00:00,26.579999221294262
2022-06-25 16:00:00,49.024930136705066
2022-06-25 17:00:00,53.44366839898965
2022-06-25 18:00:00,2.206254649418733
2022-06-25 19:00:00,1.7744759125730996
2022-06-25 20:00:00,1.2438766
2022-06-25 21:00:00,1.0526012
2022-06-25 22:00:00,0.4248691
2022-06-25 23:00:00,0.0
2022-06-26 00:00:00,1.0554062
2022-06-26 01:00:00,1.0399612
2022-06-26 02:00:00,1.1947565
2022-06-26 03:00:00,1.1944415
2022-06-26 04:00:00,1.1034163000000001
2022-06-26 05:00:00,1.0448112
2022-06-26 06:00:00,1.1992265
2022-06-26 07:00:00,10.860644
2022-06-26 08:00:00,1.0979663
2022-06-26 09:00:00,1.0073561
2022-06-26 10:00:00,1.1345064
2022-06-26 11:00:00,1.1910515
2022-06-26 12:00:00,1.1478965
2022-06-26 13:00:00,46.61218088631579
2022-06-26 14:00:00,10.184565847899234
2022-06-26 15:00:00,5.898399996733839
2022-06-26 16:00:00,53.547205458472234
2022-06-26 17:00:00,1.3541367769932882
2022-06-26 18:00:00,0.9947811374094369
2022-06-26 19:00:00,1.1870064999999999
2022-06-26 20:00:00,1.2438766
2022-06-26 21:00:00,1.0526012
2022-06-26 22:00:00,0.4248691
2022-06-26 23:00:00,0.0
2022-06-27 00:00:00,1.0554062
2022-06-27 01:00:00,1.0399612
2022-06-27 02:00:00,1.1947565
2022-06-27 03:00:00,1.1944415
2022-06-27 04:00:00,1.1034163000000001
2022-06-27 05:00:00,1.0448112
2022-06-27 06:00:00,1.1992265
2022-06-27 07:00:00,1.1872265
2022-06-27 08:00:00,2.661029615
2022-06-27 09:00:00,1.0728286172413792
2022-06-27 10:00:00,3.0317064
2022-06-27 11:00:00,1.1910515
2022-06-27 12:00:00,1.1478965
2022-06-27 13:00:00,1.0078161
2022-06-27 14:00:00,14.98201399984252
2022-06-27 15:00:00,36.9074693719685
2022-06-27 16:00:00,7.798222908948366
2022-06-27 17:00:00,1.4924256096469428
2022-06-27 18:00:00,4.945838384891972
2022-06-27 19:00:00,5.6279566
2022-06-27 20:00:00,1.2642006
2022-06-27 21:00:00,1.0526012
2022-06-27 22:00:00,0.4248691
2022-06-27 23:00:00,0.0
2022-06-28 00:00:00,1.0554062
2022-06-28 01:00:00,1.0399612
2022-06-28 02:00:00,1.1947565
2022-06-28 03:00:00,1.1944415
2022-06-28 04:00:00,1.1034163000000001
2022-06-28 05:00:00,1.0448112
2022-06-28 06:00:00,12.271055007293548
2022-06-28 07:00:00,1.1872265
2022-06-28 08:00:00,1.09842126
2022-06-28 09:00:00,1.0073561
2022-06-28 10:00:00,1.1345064
2022-06-28 11:00:00,1.1910515
2022-06-28 12:00:00,1.1478965
2022-06-28 13:00:00,1.0078161
2022-06-28 14:00:00,49.26535012637267
2022-06-28 15:00:00,124.59430160741167
2022-06-28 16:00:00,1.2399603443623024
2022-06-28 17:00:00,1.3245289259766013
2022-06-28 18:00:00,4.0399449178674445
2022-06-28 19:00:00,4.9931169329557505
2022-06-28 20:00:00,1.2438766
2022-06-28 21:00:00,1.0526012
2022-06-28 22:00:00,0.4248691
2022-06-28 23:00:00,0.0
2022-06-29 00:00:00,1.0554062
2022-06-29 01:00:00,1.0399612
2022-06-29 02:00:00,1.1947565
2022-06-29 03:00:00,1.1944415
2022-06-29 04:00:00,1.1034163000000001
2022-06-29 05:00:00,1.0448112
2022-06-29 06:00:00,1.1992265
2022-06-29 07:00:00,8.267568627468151
2022-06-29 08:00:00,1.0979663
2022-06-29 09:00:00,1.0073561
2022-06-29 10:00:00,1.1345064
2022-06-29 11:00:00,1.239389353657672
2022-06-29 12:00:00,2.11080416933379
2022-06-29 13:00:00,1.1354411815645038
2022-06-29 14:00:00,43.73529438751179
2022-06-29 15:00:00,48.36368629561588
2022-06-29 16:00:00,1.2397416
2022-06-29 17:00:00,3.9398372945802094
2022-06-29 18:00:00,29.17318166946586
2022-06-29 19:00:00,114.01407990887566
2022-06-29 20:00:00,55.19862759366426
2022-06-29 21:00:00,10.226839254420808
2022-06-29 22:00:00,0.8946083031852736
2022-06-29 23:00:00,0.0
2022-06-30 00:00:00,1.0554062
2022-06-30 01:00:00,1.0399612
2022-06-30 02:00:00,1.1947565
2022-06-30 03:00:00,1.1944415
2022-06-30 04:00:00,1.1034163000000001
2022-06-30 05:00:00,1.0448112
2022-06-30 06:00:00,1.1992265
2022-06-30 07:00:00,12.475581766521621
2022-06-30 08:00:00,1.0979663
2022-06-30 09:00:00,1.0073561
2022-06-30 10:00:00,11.812047804047186
2022-06-30 11:00:00,32.03501895569952
2022-06-30 12:00:00,2.4994465510261197
2022-06-30 13:00:00,1.1029176407511077
2022-06-30 14:00:00,1.11795524795764
2022-06-30 15:00:00,1.1384264499999999
2022-06-30 16:00:00,1.2397416
2022-06-30 17:00:00,3.7909547123749054
2022-06-30 18:00:00,98.1807221304972
2022-06-30 19:00:00,107.2547359367155
2022-06-30 20:00:00,36.07798640951719
2022-06-30 21:00:00,1.8099551350822571
2022-06-30 22:00:00,0.9126097206083397
2022-06-30 23:00:00,0.0
2022-07-01 00:00:00,1.0554062
2022-07-01 01:00:00,1.0399612
2022-07-01 02:00:00,1.1947565
2022-07-01 03:00:00,1.1944415
2022-07-01 04:00:00,1.1034163000000001
2022-07-01 05:00:00,1.0448112
2022-07-01 06:00:00,1.1992265
2022-07-01 07:00:00,1.1872265
2022-07-01 08:00:00,1.0979663
2022-07-01 09:00:00,1.0073561
2022-07-01 10:00:00,1.3538262087701947
2022-07-01 11:00:00,56.60067789977961
2022-07-01 12:00:00,5.933647165761981
2022-07-01 13:00:00,1.3630712038888146
2022-07-01 14:00:00,62.7225666786224
2022-07-01 15:00:00,30.3483649170802
2022-07-01 16:00:00,1.3182495681371473
2022-07-01 17:00:00,34.36603608119092
2022-07-01 18:00:00,105.5823087471698
2022-07-01 19:00:00,62.14525121698113
2022-07-01 20:00:00,1.9528500758064515
2022-07-01 21:00:00,1.8500393774193549
2022-07-01 22:00:00,0.8190179064516129
2022-07-01 23:00:00,0.0
2022-07-02 00:00:00,1.0554062
2022-07-02 01:00:00,1.0399612
2022-07-02 02:00:00,1.1947565
2022-07-02 03:00:00,1.1944415
2022-07-02 04:00:00,1.1034163000000001
2022-07-02 05:00:00,1.0448112
2022-07-02 06:00:00,1.1992265
2022-07-02 07:00:00,1.1872265
2022-07-02 08:00:00,2.3533086323724386
2022-07-02 09:00:00,1.0073561
2022-07-02 10:00:00,3.848115077083334
2022-07-02 11:00:00,5.6060307499999995
2022-07-02 12:00:00,1.1478965
2022-07-02 13:00:00,1.0078161
2022-07-02 14:00:00,9.241941975488892
2022-07-02 15:00:00,73.85804961541162
2022-07-02 16:00:00,12.015190901516982
2022-07-02 17:00:00,9.661704110932899
2022-07-02 18:00:00,9.560601718651778
2022-07-02 19:00:00,73.88938769743591
2022-07-02 20:00:00,67.75152541302919
2022-07-02 21:00:00,1.796093536914062
2022-07-02 22:00:00,1.024917050450836
2022-07-02 23:00:00,0.0
2022-07-03 00:00:00,1.0554062
2022-07-03 01:00:00,1.0399612
2022-07-03 02:00:00,1.1947565
2022-07-03 03:00:00,1.1944415
2022-07-03 04:00:00,1.1034163000000001
2022-07-03 05:00:00,1.0448112
2022-07-03 06:00:00,1.1992265
2022-07-03 07:00:00,1.1872265
2022-07-03 08:00:00,14.855837522570463
2022-07-03 09:00:00,1.0073561
2022-07-03 10:00:00,1.1345064
2022-07-03 11:00:00,1.1910515
2022-07-03 12:00:00,1.1478965
2022-07-03 13:00:00,1.0283777100844778
2022-07-03 14:00:00,12.434384783129143
2022-07-03 15:00:00,56.3332099207203
2022-07-03 16:00:00,28.800117359313298
2022-07-03 17:00:00,10.734469071501213
2022-07-03 18:00:00,13.46197660187457
2022-07-03 19:00:00,106.60490285381425
2022-07-03 20:00:00,106.99131438656335
2022-07-03 21:00:00,22.770033776485736
2022-07-03 22:00:00,1.0163219862216137
2022-07-03 23:00:00,0.0
2022-07-04 00:00:00,1.0554062
2022-07-04 01:00:00,1.0399612
2022-07-04 02:00:00,1.1947565
2022-07-04 03:00:00,1.1944415
2022-07-04 04:00:00,1.1034163000000001
2022-07-04 05:00:00,1.0448112
2022-07-04 06:00:00,1.1992265
2022-07-04 07:00:00,9.578494558214643
2022-07-04 08:00:00,1.0979663
2022-07-04 09:00:00,1.0073561
2022-07-04 10:00:00,1.1345064
2022-07-04 11:00:00,2.5706615000000004
2022-07-04 12:00:00,23.310507006329114
2022-07-04 13:00:00,34.56945632727273
2022-07-04 14:00:00,4.003302325641026
2022-07-04 15:00:00,5.975255775271784
2022-07-04 16:00:00,1.282485455483339
2022-07-04 17:00:00,1.0599112
2022-07-04 18:00:00,1.7307728361058106
2022-07-04 19:00:00,36.05552262194337
2022-07-04 20:00:00,99.09271089203358
2022-07-04 21:00:00,1.5946757356644503
2022-07-04 22:00:00,0.4248691
2022-07-04 23:00:00,0.0
2022-07-05 00:00:00,1.0554062
2022-07-05 01:00:00,1.0399612
2022-07-05 02:00:00,1.1947565
2022-07-05 03:00:00,1.1944415
2022-07-05 04:00:00,1.1034163000000001
2022-07-05 05:00:00,1.0448112
2022-07-05 06:00:00,1.1992265
2022-07-05 07:00:00,1.1872265
2022-07-05 08:00:00,1.0979663
2022-07-05 09:00:00,1.0269301100000001
2022-07-05 10:00:00,1.375915390541729
2022-07-05 11:00:00,26.89583946886807
2022-07-05 12:00:00,11.220123892209461
2022-07-05 13:00:00,80.15495923953237
2022-07-05 14:00:00,14.445234628299419
2022-07-05 15:00:00,2.0385404659533393
2022-07-05 16:00:00,14.28704058574231
2022-07-05 17:00:00,3.926264084586466
2022-07-05 18:00:00,0.9885811999999999
2022-07-05 19:00:00,1.1870064999999999
2022-07-05 20:00:00,3.1848426583788085
2022-07-05 21:00:00,3.7859729846228145
2022-07-05 22:00:00,3.7184879852008725
2022-07-05 23:00:00,0.0
2022-07-06 00:00:00,1.0554062
2022-07-06 01:00:00,1.0399612
2022-07-06 02:00:00,1.1947565
2022-07-06 03:00:00,1.1944415
2022-07-06 04:00:00,1.1034163000000001
2022-07-06 05:00:00,1.0448112
2022-07-06 06:00:00,1.1992265
2022-07-06 07:00:00,1.1872265
2022-07-06 08:00:00,1.0979663
2022-07-06 09:00:00,1.0073561
2022-07-06 10:00:00,1.1345064
2022-07-06 11:00:00,1.1910515
2022-07-06 12:00:00,6.7432657549999995
2022-07-06 13:00:00,83.90870199717799
2022-07-06 14:00:00,36.74148421531638
2022-07-06 15:00:00,10.91003265175196
2022-07-06 16:00:00,10.511664226372766
2022-07-06 17:00:00,5.408042563707171
2022-07-06 18:00:00,62.11328901636023
2022-07-06 19:00:00,73.71405264900012
2022-07-06 20:00:00,15.181727584365094
2022-07-06 21:00:00,1.1066012
2022-07-06 22:00:00,0.4788691
2022-07-06 23:00:00,0.054
2022-07-07 00:00:00,1.0554062
2022-07-07 01:00:00,1.0399612
2022-07-07 02:00:00,1.1947565
2022-07-07 03:00:00,1.1944415
2022-07-07 04:00:00,1.1034163000000001
2022-07-07 05:00:00,1.0448112
2022-07-07 06:00:00,1.1992265
2022-07-07 07:00:00,1.1872265
2022-07-07 08:00:00,1.0979663
2022-07-07 09:00:00,1.0073561
2022-07-07 10:00:00,1.1345064
2022-07-07 11:00:00,1.1910515
2022-07-07 12:00:00,1.1551833517181165
2022-07-07 13:00:00,15.74000557408552
2022-07-07 14:00:00,120.52265539989118
2022-07-07 15:00:00,2.458026810392827
2022-07-07 16:00:00,1.3016384370374092
2022-07-07 17:00:00,3.6430911485775206
2022-07-07 18:00:00,31.687096970137468
2022-07-07 19:00:00,73.48382514224093
2022-07-07 20:00:00,114.50416849373043
2022-07-07 21:00:00,24.209091330890452
2022-07-07 22:00:00,0.43209039765436436
2022-07-07 23:00:00,0.0
2022-07-08 00:00:00,1.0554062
2022-07-08 01:00:00,1.0399612
2022-07-08 02:00:00,1.1947565
2022-07-08 03:00:00,1.1944415
2022-07-08 04:00:00,1.1034163000000001
2022-07-08 05:00:00,1.0448112
2022-07-08 06:00:00,1.1992265
2022-07-08 07:00:00,1.1872265
2022-07-08 08:00:00,1.0979663
2022-07-08 09:00:00,4.181224861385991
2022-07-08 10:00:00,2.191131340223199
2022-07-08 11:00:00,1.9718392915341612
2022-07-08 12:00:00,1.6228276956347845
2022-07-08 13:00:00,1.0078161
2022-07-08 14:00:00,10.593973054521747
2022-07-08 15:00:00,96.62288595503333
2022-07-08 16:00:00,20.076487349657043
2022-07-08 17:00:00,1.3929197467080237
2022-07-08 18:00:00,21.474253329252285
2022-07-08 19:00:00,83.26182441693989
2022-07-08 20:00:00,64.24209643750879
2022-07-08 21:00:00,21.949082619406735
2022-07-08 22:00:00,29.55642957440579
2022-07-08 23:00:00,0.060056935014156536
2022-07-09 00:00:00,1.0554062
2022-07-09 01:00:00,1.0399612
2022-07-09 02:00:00,1.1947565
2022-07-09 03:00:00,1.1944415
2022-07-09 04:00:00,1.1034163000000001
2022-07-09 05:00:00,1.0448112
2022-07-09 06:00:00,1.1992265
2022-07-09 07:00:00,1.1872265
2022-07-09 08:00:00,1.0979663
2022-07-09 09:00:00,1.0073561
2022-07-09 10:00:00,23.779234670942085
2022-07-09 11:00:00,2.89343141121067
2022-07-09 12:00:00,14.890945183150492
2022-07-09 13:00:00,3.792465033530294
2022-07-09 14:00:00,51.21239520625
2022-07-09 15:00:00,59.4688074875
2022-07-09 16:00:00,11.139142877970988
2022-07-09 17:00:00,1.2590476877915884
2022-07-09 18:00:00,33.869116459955876
2022-07-09 19:00:00,68.82926130527488
2022-07-09 20:00:00,3.7611121398095957
2022-07-09 21:00:00,29.537781422448752
2022-07-09 22:00:00,35.545752947002335
2022-07-09 23:00:00,0.0
2022-07-10 00:00:00,1.0554062
2022-07-10 01:00:00,1.0399612
2022-07-10 02:00:00,1.1947565
2022-07-10 03:00:00,1.1944415
2022-07-10 04:00:00,1.1034163000000001
2022-07-10 05:00:00,1.0448112
2022-07-10 06:00:00,1.1992265
2022-07-10 07:00:00,8.234298115729361
2022-07-10 08:00:00,1.1272190086361684
2022-07-10 09:00:00,1.0073561
2022-07-10 10:00:00,1.1345064
2022-07-10 11:00:00,1.1910515
2022-07-10 12:00:00,1.1478965
2022-07-10 13:00:00,58.76269483661152
2022-07-10 14:00:00,2.0132669066809625
2022-07-10 15:00:00,1.1384264499999999
2022-07-10 16:00:00,3.3696644701849
2022-07-10 17:00:00,1.1804948602798886
2022-07-10 18:00:00,5.413550433092065
2022-07-10 19:00:00,67.62045129351628
2022-07-10 20:00:00,68.66558032731525
2022-07-10 21:00:00,25.07855039170533
2022-07-10 22:00:00,0.4860441892857143
2022-07-10 23:00:00,0.0
2022-07-11 00:00:00,1.0554062
2022-07-11 01:00:00,1.0399612
2022-07-11 02:00:00,1.1947565
2022-07-11 03:00:00,1.1944415
2022-07-11 04:00:00,1.1034163000000001
2022-07-11 05:00:00,1.0448112
2022-07-11 06:00:00,1.1992265
2022-07-11 07:00:00,1.1872265
2022-07-11 08:00:00,11.352456836562697
2022-07-11 09:00:00,1.0073561
2022-07-11 10:00:00,1.1345064
2022-07-11 11:00:00,1.1910515
2022-07-11 12:00:00,1.1478965
2022-07-11 13:00:00,1.0078161
2022-07-11 14:00:00,1.0914812999999999
2022-07-11 15:00:00,1.39803602016622
2022-07-11 16:00:00,1.2736242299999998
2022-07-11 17:00:00,5.501655051000001
2022-07-11 18:00:00,142.6032606886393
2022-07-11 19:00:00,121.32408218263774
2022-07-11 20:00:00,1.2438766
2022-07-11 21:00:00,1.0526012
2022-07-11 22:00:00,0.4248691
2022-07-11 23:00:00,0.0
2022-07-12 00:00:00,1.0554062
2022-07-12 01:00:00,1.0399612
2022-07-12 02:00:00,1.1947565
2022-07-12 03:00:00,1.1944415
2022-07-12 04:00:00,1.1034163000000001
2022-07-12 05:00:00,1.0448112
2022-07-12 06:00:00,1.1992265
2022-07-12 07:00:00,6.566050652393949
2022-07-12 08:00:00,1.0979663
2022-07-12 09:00:00,1.0073561
2022-07-12 10:00:00,1.1345064
2022-07-12 11:00:00,1.7966276302140112
2022-07-12 12:00:00,1.4565289028340118
2022-07-12 13:00:00,23.709947045475644
2022-07-12 14:00:00,4.259092109089777
2022-07-12 15:00:00,10.585096422237843
2022-07-12 16:00:00,3.666274477714486
2022-07-12 17:00:00,37.76889533479069
2022-07-12 18:00:00,19.254142435455723
2022-07-12 19:00:00,1.8233449362632783
2022-07-12 20:00:00,2.4629435540462397
2022-07-12 21:00:00,1.8883648207887624
2022-07-12 22:00:00,0.4908691
2022-07-12 23:00:00,0.066
2022-07-13 00:00:00,1.0554062
2022-07-13 01:00:00,1.0399612
2022-07-13 02:00:00,1.1947565
2022-07-13 03:00:00,1.1944415
2022-07-13 04:00:00,1.1034163000000001
2022-07-13 05:00:00,1.0448112
2022-07-13 06:00:00,1.1992265
2022-07-13 07:00:00,1.1872265
2022-07-13 08:00:00,7.7060349023548875
2022-07-13 09:00:00,1.0073561
2022-07-13 10:00:00,1.1345064
2022-07-13 11:00:00,1.1910515
2022-07-13 12:00:00,1.1478965
2022-07-13 13:00:00,13.989168394567098
2022-07-13 14:00:00,18.086548016942945
2022-07-13 15:00:00,34.071062093157956
2022-07-13 16:00:00,73.42594616687455
2022-07-13 17:00:00,1.0599144355396783
2022-07-13 18:00:00,98.33444569582882
2022-07-13 19:00:00,156.5428653782435
2022-07-13 20:00:00,57.022719351330785
2022-07-13 21:00:00,1.111413058117483
2022-07-13 22:00:00,0.48368095811748285
2022-07-13 23:00:00,0.05881185811748285
2022-07-14 00:00:00,1.0554062
2022-07-14 01:00:00,1.0399612
2022-07-14 02:00:00,1.1947565
2022-07-14 03:00:00,1.1944415
2022-07-14 04:00:00,1.1034163000000001
2022-07-14 05:00:00,1.0448112
2022-07-14 06:00:00,1.1992265
2022-07-14 07:00:00,9.615506284251984
2022-07-14 08:00:00,2.352803202608696
2022-07-14 09:00:00,1.007875685
2022-07-14 10:00:00,1.1345064
2022-07-14 11:00:00,1.1910515
2022-07-14 12:00:00,1.1478965
2022-07-14 13:00:00,1.0078161
2022-07-14 14:00:00,1.0914812999999999
2022-07-14 15:00:00,1.1384264499999999
